node_id,battery_voltage_mv,battery_pct,dv_dt_mv_per_hr,temperature_c,rssi_variance,missed_heartbeats,hours_to_failure,health_status
NODE_001,3632,35.3,-22.02,43.0,16.2,2,10.71,1
NODE_004,4185,98.2,-7.42,24.7,2.27,0,41.19,0
NODE_007,3640,37.4,-42.75,41.2,21.63,4,9.07,1
NODE_015,4157,93.0,-3.06,35.3,5.53,0,61.78,0
NODE_008,3814,57.9,-13.44,28.8,3.34,0,55.43,0
NODE_006,4004,78.8,-3.28,32.3,3.08,0,59.03,0
NODE_021,4125,89.5,-9.24,33.9,1.92,0,34.51,0
NODE_021,3380,14.8,-83.96,54.4,35.09,10,0.97,2
NODE_004,3927,70.3,-6.47,23.5,5.42,1,52.97,0
NODE_006,3619,35.1,-24.4,36.7,20.99,2,11.33,1
NODE_005,4019,79.1,-9.97,18.9,0.67,0,33.5,0
NODE_020,4066,85.0,-9.2,26.6,1.2,1,39.9,0
NODE_023,3638,38.8,-41.26,38.4,16.31,4,5.87,1
NODE_020,4012,79.8,-13.99,35.2,5.58,0,21.17,0
NODE_004,3485,22.4,-38.47,45.3,9.59,2,13.65,1
NODE_013,3778,53.3,-9.1,33.6,2.82,1,18.69,0
NODE_001,3612,33.7,-41.6,41.3,11.12,4,10.94,1
NODE_024,4114,90.1,-13.04,28.4,4.01,0,69.99,0
NODE_021,3608,36.5,-26.52,44.9,14.74,2,15.15,1
NODE_012,4028,79.8,-5.52,21.0,4.73,0,34.26,0
NODE_024,3574,30.1,-44.71,42.6,10.01,2,10.47,1
NODE_023,3122,1.9,-112.94,48.0,41.02,8,0.82,2
NODE_015,3866,62.5,-6.15,23.8,1.93,1,56.58,0
NODE_010,3872,62.4,-10.19,26.9,1.29,0,21.3,0
NODE_014,3918,68.2,-4.64,35.0,1.74,0,69.62,0
NODE_022,4027,79.4,-11.67,33.4,4.57,0,64.72,0
NODE_023,3986,75.7,-8.3,22.0,3.01,0,61.1,0
NODE_017,3848,61.1,-14.76,26.7,2.02,0,66.5,0
NODE_022,3854,59.0,-12.24,23.6,5.15,0,58.94,0
NODE_009,4015,78.5,-10.51,30.9,3.02,0,30.43,0
NODE_002,3788,53.6,-14.42,22.5,1.23,0,19.53,0
NODE_023,4163,97.4,-11.11,33.5,0.8,0,70.18,0
NODE_021,3067,1.8,-126.33,59.3,36.88,9,1.04,2
NODE_003,4032,81.0,-10.54,24.7,0.98,0,45.58,0
NODE_002,3366,13.3,-133.22,-5.0,44.43,9,2.27,2
NODE_012,3507,24.7,-26.41,41.3,11.55,3,3.89,1
NODE_023,3117,2.8,-77.72,51.7,32.4,5,2.25,2
NODE_013,3869,61.5,-3.49,29.4,1.22,0,31.29,0
NODE_014,3941,70.5,-4.86,19.3,4.18,0,37.69,0
NODE_023,3880,65.8,-14.89,32.0,3.02,1,34.88,0
NODE_010,3890,65.7,-8.25,24.9,4.95,0,40.68,0
NODE_015,3776,53.9,-12.72,21.9,5.8,0,68.4,0
NODE_002,3622,35.8,-42.05,34.9,11.98,3,12.53,1
NODE_002,3623,36.0,-31.89,40.2,15.01,1,10.72,1
NODE_002,4183,98.7,-10.31,20.1,5.66,0,24.15,0
NODE_017,3978,76.8,-10.77,27.5,4.27,1,68.27,0
NODE_002,3307,11.0,-80.52,61.9,38.97,12,1.92,2
NODE_013,3980,76.2,-14.86,35.1,4.43,0,18.1,0
NODE_021,3057,2.8,-79.81,53.7,35.81,11,0.61,2
NODE_014,3980,73.3,-12.32,31.0,4.8,1,29.99,0
NODE_013,3752,46.6,-30.95,41.2,16.8,2,4.34,1
NODE_009,3874,64.2,-8.42,25.4,5.4,0,43.96,0
NODE_019,3945,71.7,-8.68,31.0,2.97,0,48.3,0
NODE_016,3081,2.3,-112.61,52.3,35.19,9,2.07,2
NODE_007,3201,5.0,-72.46,60.7,36.4,7,1.51,2
NODE_005,3783,51.6,-10.81,33.0,2.4,0,60.71,0
NODE_008,3663,39.1,-31.98,36.9,17.48,1,9.44,1
NODE_018,4026,79.6,-13.07,25.5,2.54,0,54.36,0
NODE_001,3131,3.3,-80.17,-3.5,40.45,9,0.87,2
NODE_022,3890,67.1,-7.92,18.6,5.96,0,53.95,0
NODE_019,3382,14.5,-88.88,56.5,25.92,12,1.25,2
NODE_010,3927,69.6,-14.84,32.4,4.75,0,29.87,0
NODE_022,3758,51.5,-14.05,22.0,1.37,0,68.59,0
NODE_001,4185,98.7,-11.66,25.9,3.62,1,40.29,0
NODE_009,3923,69.4,-8.86,26.9,1.57,0,50.7,0
NODE_013,3900,66.8,-9.57,23.9,2.72,0,24.88,0
NODE_002,4154,94.8,-11.56,24.7,4.59,0,63.79,0
NODE_004,3774,53.9,-10.57,28.1,0.74,0,67.84,0
NODE_021,4130,93.1,-4.41,18.2,0.88,0,20.35,0
NODE_018,3685,43.5,-39.13,35.5,15.38,1,6.58,1
NODE_021,3639,35.5,-34.7,36.3,9.16,1,8.08,1
NODE_011,3661,42.3,-21.9,37.4,12.24,1,5.08,1
NODE_009,3512,22.5,-30.51,44.0,10.68,1,14.29,1
NODE_008,3898,65.0,-14.5,35.0,5.11,1,67.32,0
NODE_002,3559,29.4,-34.72,41.0,9.7,1,4.58,1
NODE_008,3533,30.3,-34.65,34.3,14.36,3,4.2,1
NODE_017,4081,87.2,-5.03,32.7,4.92,0,57.62,0
NODE_013,3326,11.8,-127.13,54.3,34.0,14,1.96,2
NODE_010,3760,52.3,-11.86,23.1,1.59,0,23.6,0
NODE_018,3535,27.4,-19.38,38.1,9.2,2,5.04,1
NODE_021,4158,93.7,-6.98,23.6,2.98,0,40.36,0
NODE_019,3697,41.8,-23.22,44.8,14.35,1,13.63,1
NODE_015,3771,53.5,-12.62,22.7,4.94,0,39.05,0
NODE_011,4159,97.3,-13.17,23.9,5.87,0,60.69,0
NODE_015,3453,18.8,-39.2,45.9,14.3,1,11.16,1
NODE_020,3267,9.4,-139.67,50.7,22.66,7,1.04,2
NODE_020,3838,59.3,-7.44,35.3,0.89,0,18.91,0
NODE_006,4108,90.5,-10.79,34.9,4.37,0,36.77,0
NODE_013,4063,84.3,-14.57,18.5,3.44,0,35.94,0
NODE_014,3528,23.0,-38.9,34.4,21.03,1,6.65,1
NODE_010,3240,7.4,-86.05,52.7,35.89,13,2.06,2
NODE_019,3863,62.6,-14.17,18.2,4.07,0,23.75,0
NODE_002,3241,8.3,-97.83,53.7,43.74,7,1.67,2
NODE_011,3885,65.5,-12.63,21.6,5.95,0,46.5,0
NODE_004,3124,2.2,-130.4,53.3,21.3,4,0.77,2
NODE_001,3785,54.6,-11.56,19.6,5.84,0,63.86,0
NODE_014,3852,61.4,-12.2,29.9,2.17,0,39.99,0
NODE_023,3215,7.0,-125.44,48.6,39.4,4,2.06,2
NODE_024,3854,62.2,-14.98,34.9,0.8,0,61.04,0
NODE_019,4018,81.3,-3.24,21.9,2.62,0,57.94,0
NODE_016,3591,31.7,-42.2,39.5,21.46,3,12.92,1
NODE_023,3175,5.4,-95.42,60.9,24.9,15,2.05,2
NODE_012,3570,29.3,-36.1,41.9,19.7,1,9.23,1
NODE_013,4043,83.2,-11.87,19.4,5.59,0,49.13,0
NODE_004,3279,8.7,-85.19,47.5,20.15,9,1.44,2
NODE_004,3844,61.4,-11.17,28.9,1.15,0,38.98,0
NODE_011,4080,84.9,-7.95,29.0,5.64,0,32.2,0
NODE_010,4101,91.0,-8.58,28.7,0.59,1,53.78,0
NODE_021,3564,28.8,-44.87,44.5,16.39,1,11.6,1
NODE_016,3751,47.5,-25.44,45.8,13.57,2,15.54,1
NODE_012,4013,80.2,-4.77,19.0,0.63,1,39.03,0
NODE_002,4054,83.3,-5.59,32.3,1.11,0,20.99,0
NODE_011,3949,70.8,-4.85,26.3,3.59,0,70.27,0
NODE_024,3571,33.4,-41.24,35.1,11.23,1,12.62,1
NODE_017,4098,88.2,-8.63,23.5,5.84,0,51.72,0
NODE_022,3679,44.7,-25.86,40.7,13.67,1,11.76,1
NODE_007,3859,63.2,-11.85,20.2,4.22,1,43.18,0
NODE_021,4212,99.6,-4.73,34.9,5.83,0,21.79,0
NODE_005,3776,53.6,-3.1,27.8,5.33,0,29.52,0
NODE_003,4181,99.2,-5.14,20.2,2.61,0,51.88,0
NODE_023,3761,51.5,-12.73,22.7,1.14,0,50.81,0
NODE_014,3913,65.8,-7.49,28.6,2.78,0,32.79,0
NODE_008,4083,89.1,-7.0,30.8,4.54,0,70.79,0
NODE_005,3594,34.0,-21.09,41.6,13.63,2,4.32,1
NODE_013,3193,4.8,-87.51,56.4,28.02,6,2.35,2
NODE_011,4045,80.7,-5.86,22.6,4.26,0,69.92,0
NODE_024,3678,41.0,-25.3,39.2,9.58,4,4.51,1
NODE_010,3498,24.7,-43.75,37.1,16.47,2,7.17,1
NODE_016,4149,92.0,-11.19,24.3,4.21,0,21.01,0
NODE_021,3368,12.2,-124.98,54.2,35.24,6,2.31,2
NODE_019,3825,57.6,-6.44,22.8,2.65,0,27.09,0
NODE_014,4067,86.2,-10.24,31.0,1.69,0,45.47,0
NODE_003,3752,50.3,-7.53,24.2,3.91,0,44.44,0
NODE_008,3738,47.1,-23.49,36.3,19.63,4,14.09,1
NODE_011,3475,20.0,-19.03,43.8,11.57,2,11.87,1
NODE_003,4068,83.8,-3.15,35.3,3.01,0,46.5,0
NODE_005,3239,7.3,-81.24,48.6,24.01,12,0.8,2
NODE_006,3753,51.5,-14.83,18.8,2.69,0,58.13,0
NODE_017,3644,35.3,-40.51,37.0,16.92,1,9.06,1
NODE_006,3466,19.2,-32.26,42.6,15.35,1,11.28,1
NODE_008,3754,47.4,-24.41,37.5,12.89,1,9.14,1
NODE_001,3966,72.5,-14.73,23.3,3.5,0,54.36,0
NODE_014,3481,22.8,-28.45,39.2,20.43,2,7.24,1
NODE_006,3668,39.9,-35.46,35.1,17.93,1,7.72,1
NODE_003,3796,55.7,-11.36,27.7,1.91,0,41.18,0
NODE_006,3755,52.4,-12.48,18.2,2.98,0,35.4,0
NODE_005,3613,33.9,-44.92,44.9,17.38,2,14.4,1
NODE_021,4223,99.8,-11.03,21.7,1.13,0,48.95,0
NODE_018,4004,80.3,-4.55,30.8,1.72,0,66.59,0
NODE_014,3700,43.1,-32.28,42.1,8.13,1,3.02,1
NODE_012,3870,62.6,-3.69,25.0,2.9,0,43.07,0
NODE_001,3538,26.6,-23.7,38.0,8.38,1,11.53,1
NODE_016,3813,57.1,-3.66,32.9,1.43,0,25.0,0
NODE_004,3739,50.3,-5.18,29.8,5.8,0,48.95,0
NODE_023,4081,86.5,-5.73,20.2,5.1,0,38.11,0
NODE_023,3815,58.1,-7.07,35.6,5.64,0,63.22,0
NODE_007,3273,11.4,-82.76,3.1,38.5,15,2.14,2
NODE_010,3944,70.2,-3.74,31.4,4.22,0,20.52,0
NODE_004,4171,95.7,-5.68,32.7,2.26,0,63.08,0
NODE_015,3995,77.2,-8.54,25.2,1.72,2,32.92,0
NODE_019,3859,61.9,-11.94,35.3,4.91,0,61.07,0
NODE_001,3644,35.8,-41.82,40.5,8.94,3,13.96,1
NODE_005,4198,99.6,-12.36,35.2,2.31,0,33.93,0
NODE_024,4154,94.0,-14.46,31.3,2.44,0,35.34,0
NODE_016,4189,99.1,-13.94,30.3,4.82,2,61.06,0
NODE_008,3900,65.3,-11.02,25.4,1.29,1,35.56,0
NODE_022,4202,99.9,-14.99,28.3,5.41,0,46.65,0
NODE_015,3092,1.6,-71.91,56.9,44.11,6,0.38,2
NODE_007,4056,85.5,-7.86,24.8,0.54,0,32.7,0
NODE_014,3475,20.1,-26.87,41.6,20.43,2,12.38,1
NODE_001,3713,45.6,-37.42,44.8,18.37,2,12.5,1
NODE_019,3632,37.2,-29.41,44.3,16.32,2,11.23,1
NODE_011,3718,46.1,-20.37,44.3,11.08,2,9.31,1
NODE_018,3306,11.8,-60.57,-3.6,36.07,12,2.17,2
NODE_017,4064,82.6,-8.45,31.8,4.77,1,43.24,0
NODE_023,4083,85.6,-4.24,18.2,0.52,0,49.72,0
NODE_020,4044,80.6,-5.6,31.1,5.03,0,34.88,0
NODE_022,3297,11.6,-61.74,48.7,44.08,11,1.07,2
NODE_006,3491,22.1,-27.71,45.1,11.99,1,12.99,1
NODE_012,3088,2.7,-104.81,58.0,26.24,13,1.67,2
NODE_017,4018,80.6,-11.05,29.3,4.41,0,20.93,0
NODE_020,3607,35.2,-33.41,40.1,12.4,2,5.9,1
NODE_022,3949,70.8,-3.17,27.9,2.58,0,71.78,0
NODE_007,3320,11.8,-96.01,50.2,44.9,14,1.71,2
NODE_022,3605,32.0,-34.53,44.6,17.61,3,7.11,1
NODE_001,3459,18.1,-31.29,36.6,16.17,1,5.57,1
NODE_023,3900,64.1,-12.16,21.4,3.7,0,25.01,0
NODE_018,4079,88.3,-6.26,22.0,4.71,1,68.2,0
NODE_022,3563,27.5,-40.72,36.9,17.72,2,13.52,1
NODE_010,3513,22.7,-28.96,34.6,9.96,1,6.48,1
NODE_016,3931,71.2,-7.65,34.0,3.72,0,34.95,0
NODE_012,3761,47.6,-43.87,45.8,8.51,2,9.11,1
NODE_003,4191,98.7,-11.81,34.8,2.48,0,43.39,0
NODE_013,3819,58.0,-8.39,22.5,4.14,0,52.28,0
NODE_016,3664,40.7,-44.61,39.0,8.42,2,4.34,1
NODE_005,3810,57.5,-3.26,29.7,4.11,0,37.69,0
NODE_010,4021,77.9,-10.77,30.1,5.65,0,35.49,0
NODE_011,3772,52.6,-3.37,21.8,2.33,0,44.91,0
NODE_018,3663,38.2,-20.08,36.6,17.05,2,14.15,1
NODE_007,4012,80.0,-11.85,32.8,0.69,0,55.49,0
NODE_008,3911,68.9,-7.07,32.8,1.28,1,66.05,0
NODE_019,4186,97.3,-12.79,19.1,2.94,1,54.53,0
NODE_013,4084,88.7,-14.55,29.6,5.54,0,56.95,0
NODE_011,3495,23.2,-43.49,41.0,10.92,1,3.43,1
NODE_014,4152,94.7,-4.05,24.9,4.5,0,28.46,0
NODE_008,3697,42.5,-29.12,41.6,19.75,2,5.05,1
NODE_013,3630,36.3,-41.96,44.2,11.14,2,5.08,1
NODE_014,3779,52.8,-8.29,33.9,3.31,0,42.0,0
NODE_009,4107,89.0,-11.21,29.2,2.28,0,46.91,0
NODE_015,3728,44.7,-19.79,34.7,10.71,1,11.58,1
NODE_023,3442,18.8,-42.86,46.0,13.9,2,3.69,1
NODE_010,4063,85.2,-10.61,28.4,1.26,1,44.52,0
NODE_001,3593,30.5,-26.3,34.2,13.97,3,6.45,1
NODE_005,3540,25.7,-22.95,38.1,13.07,1,10.15,1
NODE_023,3958,74.7,-4.13,22.7,2.93,0,55.75,0
NODE_009,3968,73.9,-9.5,33.6,5.97,0,66.86,0
NODE_017,3934,72.7,-3.94,27.8,1.35,0,60.96,0
NODE_005,4195,99.4,-4.28,30.4,0.89,0,38.39,0
NODE_004,3769,50.1,-12.65,26.9,4.05,1,19.8,0
NODE_013,3555,29.9,-31.09,43.5,9.04,3,11.34,1
NODE_013,3954,73.6,-4.56,33.1,4.0,0,49.46,0
NODE_007,3420,15.1,-71.51,49.0,37.12,7,2.46,2
NODE_022,3451,20.5,-34.23,34.2,16.08,1,11.02,1
NODE_022,3752,51.0,-9.72,34.8,1.15,0,45.78,0
NODE_024,3604,32.6,-20.74,38.4,8.55,2,4.34,1
NODE_002,3872,64.3,-11.58,22.0,5.86,0,57.53,0
NODE_020,4062,85.0,-7.22,23.3,0.96,0,70.62,0
NODE_003,4130,91.4,-3.9,18.9,3.08,0,44.8,0
NODE_024,4081,86.3,-14.86,18.9,2.41,0,43.57,0
NODE_022,3642,36.8,-26.01,41.4,8.46,1,11.77,1
NODE_020,3243,8.5,-58.6,54.1,36.21,14,1.76,2
NODE_022,3206,6.3,-119.29,51.8,41.68,11,1.9,2
NODE_009,3498,23.0,-40.91,42.0,17.53,3,6.35,1
NODE_021,3881,64.1,-10.15,20.0,4.78,0,33.75,0
NODE_022,3098,2.5,-59.17,-2.5,39.52,13,1.94,2
NODE_015,3686,41.9,-34.32,40.9,18.97,2,7.93,1
NODE_004,3705,45.0,-24.29,34.1,15.42,1,12.97,1
NODE_015,4045,82.9,-5.4,27.4,3.88,0,45.49,0
NODE_009,4017,80.6,-8.81,21.8,5.01,0,39.64,0
NODE_010,3635,38.2,-33.01,37.2,8.38,2,10.25,1
NODE_007,3920,68.7,-12.08,20.6,2.93,0,23.25,0
NODE_004,4185,98.1,-4.07,27.3,4.9,1,69.96,0
NODE_009,3948,71.2,-8.86,28.0,5.98,0,30.01,0
NODE_006,3906,67.8,-8.08,20.1,4.16,0,53.59,0
NODE_024,3651,37.5,-26.28,44.2,8.12,3,14.5,1
NODE_005,3583,30.6,-40.82,41.4,21.28,2,4.75,1
NODE_011,3194,5.7,-65.64,54.8,42.11,11,2.31,2
NODE_018,3327,12.5,-127.32,1.1,27.05,14,0.71,2
NODE_024,3952,72.3,-10.36,23.3,3.71,1,69.75,0
NODE_016,3731,45.6,-26.58,45.8,20.31,1,8.59,1
NODE_015,3901,66.8,-14.43,22.9,4.9,0,66.44,0
NODE_014,4153,97.1,-9.87,34.6,3.35,0,49.84,0
NODE_018,4174,97.0,-11.03,23.0,3.32,1,58.96,0
NODE_003,3774,50.2,-3.98,34.7,1.25,1,71.52,0
NODE_007,4147,94.5,-14.96,23.9,3.81,0,42.5,0
NODE_022,3430,16.8,-87.67,2.7,32.9,4,0.37,2
NODE_009,3613,33.8,-23.73,39.7,11.39,2,11.7,1
NODE_014,4152,94.4,-3.23,25.4,4.92,0,25.14,0
NODE_008,3120,2.0,-55.23,56.9,28.38,8,1.34,2
NODE_011,3086,2.6,-136.84,53.7,43.1,7,0.7,2
NODE_007,3749,46.8,-40.24,44.6,17.11,3,9.4,1
NODE_018,4047,82.4,-11.59,26.2,5.31,0,64.53,0
NODE_004,3783,53.8,-8.48,18.3,3.49,0,66.82,0
NODE_018,3469,19.4,-34.33,34.9,17.76,1,11.09,1
NODE_017,3940,70.1,-12.22,25.8,4.4,0,46.24,0
NODE_001,4143,92.7,-6.83,21.2,1.27,1,67.4,0
NODE_017,3547,29.4,-29.23,44.9,12.43,4,6.54,1
NODE_019,3317,10.7,-71.49,-2.0,23.91,15,2.12,2
NODE_010,3765,51.8,-13.15,22.4,4.18,0,27.05,0
NODE_020,4140,93.4,-9.48,32.3,4.65,0,58.27,0
NODE_001,3945,71.6,-10.42,25.9,2.11,0,68.19,0
NODE_024,3923,69.5,-9.87,27.7,4.15,0,43.44,0
NODE_017,3932,68.9,-14.65,22.4,0.53,2,44.09,0
NODE_018,3870,63.4,-3.36,35.2,0.54,0,46.99,0
NODE_008,4023,81.7,-5.24,31.6,5.88,0,37.89,0
NODE_008,3937,71.3,-12.69,29.7,5.22,1,42.46,0
NODE_021,3463,19.1,-38.12,36.6,15.43,2,9.11,1
NODE_002,3390,13.4,-120.14,59.4,24.26,9,2.06,2
NODE_015,3094,1.4,-76.17,47.6,38.17,6,0.89,2
NODE_011,3926,70.5,-7.76,32.2,4.26,2,60.97,0
NODE_015,3575,26.8,-42.19,39.7,15.81,3,3.9,1
NODE_019,4105,89.2,-11.57,33.7,3.03,0,63.44,0
NODE_011,3767,50.5,-3.43,23.0,4.19,1,58.29,0
NODE_014,3851,61.4,-12.75,21.2,5.16,1,26.8,0
NODE_018,3563,28.6,-32.44,42.3,8.41,2,8.5,1
NODE_006,4035,80.7,-3.72,28.5,3.76,0,69.78,0
NODE_014,3981,74.4,-14.71,28.0,2.28,0,24.95,0
NODE_023,4147,93.0,-12.06,27.2,4.32,0,69.05,0
NODE_016,4100,88.0,-13.27,22.0,2.46,0,20.88,0
NODE_018,3467,20.3,-30.4,34.2,9.64,3,5.69,1
NODE_009,3500,23.9,-34.1,34.3,16.9,2,5.15,1
NODE_015,3896,65.9,-10.43,28.9,4.13,0,55.63,0
NODE_019,3552,26.9,-19.06,38.1,12.81,2,15.69,1
NODE_001,3191,6.2,-81.63,52.8,34.08,14,0.3,2
NODE_004,3924,68.2,-4.32,33.1,5.44,0,51.71,0
NODE_006,3511,21.9,-21.96,44.8,10.01,4,15.25,1
NODE_022,3629,37.4,-31.48,43.3,9.04,2,4.25,1
NODE_003,3650,39.3,-42.5,44.0,13.24,1,6.85,1
NODE_005,3840,60.2,-5.53,30.0,3.1,0,51.64,0
NODE_009,3764,51.3,-6.23,27.8,2.15,0,62.42,0
NODE_012,3514,25.3,-25.47,35.1,10.36,4,14.41,1
NODE_010,4079,85.1,-8.01,36.0,2.9,0,63.12,0
NODE_001,3794,54.5,-5.43,19.6,3.53,0,56.8,0
NODE_022,3965,73.9,-11.2,28.2,4.39,0,62.13,0
NODE_020,3078,2.4,-67.96,60.6,28.12,10,0.12,2
NODE_018,3079,2.4,-53.01,1.6,38.53,15,2.45,2
NODE_009,3667,39.3,-32.23,36.4,16.41,2,8.62,1
NODE_006,3191,7.8,-102.56,-5.1,40.48,5,1.94,2
NODE_005,3834,58.3,-13.96,30.5,1.62,0,30.08,0
NODE_003,4135,93.0,-8.27,20.9,3.39,0,48.03,0
NODE_021,3814,53.5,-10.44,25.4,4.95,0,24.32,0
NODE_019,4032,78.8,-7.92,27.2,0.89,0,35.33,0
NODE_018,3656,38.9,-42.46,45.5,11.27,2,14.21,1
NODE_013,4195,99.6,-3.31,30.8,4.33,0,44.15,0
NODE_001,3175,4.5,-90.69,56.3,42.2,11,0.8,2
NODE_011,3484,18.9,-38.54,36.5,10.22,3,15.82,1
NODE_009,3139,5.2,-106.89,-2.1,26.4,12,1.24,2
NODE_013,4104,91.3,-9.05,24.2,4.37,0,64.42,0
NODE_015,3777,53.8,-10.47,31.4,1.15,0,28.58,0
NODE_016,3274,9.1,-133.09,59.8,38.61,4,0.86,2
NODE_023,3750,47.3,-18.78,45.4,18.64,2,7.93,1
NODE_007,3940,69.9,-9.46,18.2,3.77,0,67.36,0
NODE_013,4010,80.2,-4.66,20.5,4.71,0,42.91,0
NODE_001,4060,87.1,-11.18,32.7,4.8,0,64.8,0
NODE_003,3780,52.4,-9.95,22.5,1.69,0,19.65,0
NODE_013,3982,76.7,-9.11,23.1,4.33,0,47.81,0
NODE_020,3097,3.7,-97.87,47.1,34.44,6,0.44,2
NODE_011,3392,14.4,-127.28,61.2,38.57,9,0.86,2
NODE_004,4104,88.5,-4.27,35.2,4.8,1,67.64,0
NODE_017,3364,13.5,-118.83,55.4,25.15,15,1.27,2
NODE_013,3381,14.5,-122.67,55.0,20.81,15,0.66,2
NODE_009,3981,75.9,-10.04,34.2,2.0,0,43.9,0
NODE_023,3923,69.6,-9.11,19.6,0.71,0,42.7,0
NODE_012,3263,10.2,-96.73,-4.9,32.83,4,1.33,2
NODE_004,3520,26.1,-23.42,38.4,10.5,1,7.05,1
NODE_007,3725,44.7,-43.04,40.5,9.66,1,14.93,1
NODE_007,3108,2.2,-93.52,1.0,20.55,9,0.92,2
NODE_023,3566,29.4,-35.53,37.1,18.38,2,6.21,1
NODE_017,3712,45.7,-19.54,45.7,21.88,2,4.16,1
NODE_009,3506,24.0,-21.31,42.1,16.85,1,15.89,1
NODE_019,3912,70.5,-9.91,18.2,5.96,1,23.01,0
NODE_014,3493,22.1,-31.59,35.8,11.09,2,13.4,1
NODE_016,3360,12.0,-77.86,57.9,39.15,15,2.19,2
NODE_007,3973,76.5,-8.58,29.8,5.31,1,35.54,0
NODE_022,3447,18.6,-23.67,36.3,8.41,2,10.46,1
NODE_014,3727,45.2,-44.11,35.4,10.65,3,13.28,1
NODE_001,4129,90.8,-7.46,28.1,1.54,0,43.59,0
NODE_015,4056,84.6,-12.93,26.8,3.64,0,49.13,0
NODE_023,4108,90.6,-7.87,24.4,2.07,0,41.1,0
NODE_011,4106,91.8,-3.23,31.5,3.12,0,70.34,0
NODE_014,3905,67.1,-8.99,35.4,1.12,1,58.09,0
NODE_023,3358,11.4,-99.79,-2.5,36.56,8,1.77,2
NODE_011,3858,61.7,-6.91,32.7,4.41,0,62.46,0
NODE_014,4079,86.6,-7.73,30.9,4.28,0,20.49,0
NODE_003,3962,73.3,-3.41,19.9,4.26,0,52.36,0
NODE_011,4178,97.6,-6.15,22.3,5.21,1,60.02,0
NODE_019,3868,64.1,-6.61,33.4,1.46,0,52.4,0
NODE_008,3916,67.5,-13.2,35.9,4.97,0,52.55,0
NODE_016,3992,76.7,-9.34,24.5,2.73,0,71.65,0
NODE_004,3464,19.4,-41.26,44.6,13.3,2,15.36,1
NODE_016,3777,54.1,-8.79,20.3,4.51,2,63.13,0
NODE_015,3353,11.8,-93.04,48.1,38.04,4,1.27,2
NODE_019,4201,99.4,-13.57,23.4,2.71,0,56.48,0
NODE_003,3438,17.0,-62.94,1.1,31.44,8,0.51,2
NODE_010,3277,8.8,-53.63,57.1,42.93,14,1.94,2
NODE_023,3968,74.9,-6.34,26.7,2.11,0,70.45,0
NODE_016,3767,52.8,-8.28,34.0,3.98,0,27.32,0
NODE_004,4080,87.5,-6.28,28.0,0.67,1,58.77,0
NODE_013,4169,98.6,-14.28,25.4,2.73,0,26.01,0
NODE_014,4078,85.9,-12.56,35.9,5.06,0,37.49,0
NODE_003,3912,70.1,-5.1,27.5,5.86,0,18.06,0
NODE_001,4184,99.7,-9.33,33.0,4.62,0,19.14,0
NODE_002,3565,32.6,-24.03,40.3,15.17,2,14.95,1
NODE_023,3674,40.5,-19.64,36.7,8.51,3,13.33,1
NODE_023,4182,98.2,-4.32,22.2,3.28,0,54.31,0
NODE_023,4071,86.1,-8.51,33.6,5.64,0,40.13,0
NODE_002,3353,13.8,-79.41,-3.9,27.92,6,1.12,2
NODE_013,3862,63.8,-5.72,27.2,3.26,0,49.64,0
NODE_016,3912,67.5,-4.69,32.5,1.57,0,25.15,0
NODE_005,3941,71.9,-12.85,29.0,5.87,0,24.75,0
NODE_024,4181,97.6,-11.93,21.1,5.6,1,30.02,0
NODE_001,3651,39.5,-44.11,45.9,18.55,3,13.08,1
NODE_002,3520,24.8,-42.66,40.2,10.05,1,9.04,1
NODE_024,3818,56.1,-10.89,28.0,3.15,0,50.05,0
NODE_001,4115,89.9,-4.91,33.8,2.7,1,40.04,0
NODE_007,3967,74.6,-12.23,35.9,1.21,0,37.17,0
NODE_013,4178,97.3,-8.76,26.4,5.42,0,61.94,0
NODE_016,3502,23.6,-24.73,36.5,8.49,3,12.33,1
NODE_024,3715,44.6,-44.81,42.3,12.37,2,6.26,1
NODE_002,3947,72.3,-11.79,21.4,5.38,0,24.68,0
NODE_021,4113,90.5,-12.47,23.1,2.69,0,22.45,0
NODE_012,3720,44.7,-28.1,34.2,14.51,2,10.7,1
NODE_023,3546,29.2,-19.75,42.1,14.69,2,11.56,1
NODE_018,4179,98.9,-7.47,23.3,5.14,0,34.33,0
NODE_023,3901,68.4,-7.01,27.7,1.72,0,26.5,0
NODE_010,3826,60.3,-13.25,32.8,1.59,1,70.29,0
NODE_014,3901,68.1,-12.55,31.1,1.23,2,29.52,0
NODE_019,4023,80.2,-7.64,28.9,5.53,0,45.97,0
NODE_007,3460,20.4,-34.95,36.9,9.32,2,12.85,1
NODE_022,3910,67.3,-10.65,19.5,4.27,0,35.91,0
NODE_013,4144,93.8,-6.16,27.4,4.01,0,39.78,0
NODE_015,3864,64.9,-9.99,19.7,2.14,0,54.64,0
NODE_014,4008,78.0,-10.7,29.1,5.4,0,46.5,0
NODE_006,4143,92.8,-10.43,20.7,2.29,0,39.62,0
NODE_022,3832,60.3,-6.88,25.5,3.78,0,36.19,0
NODE_020,3844,60.1,-8.25,23.8,4.59,0,41.52,0
NODE_022,3496,24.0,-32.31,40.2,11.04,1,12.6,1
NODE_003,3816,57.3,-5.32,26.4,1.62,0,29.96,0
NODE_024,3180,6.6,-104.85,50.1,37.61,6,0.51,2
